route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
100001,1,10000804330,CIUDAD VIEJA,1,01051,8
100001,1,10000804540,CIUDAD VIEJA,1,01093,8
100001,1,10000805150,CIUDAD VIEJA,1,01009,8
100001,1,10000805360,CIUDAD VIEJA,1,01186,8
100001,1,10000805560,CIUDAD VIEJA,1,01156,8
100001,1,10000806140,CIUDAD VIEJA,1,01205,8
100001,1,10000806290,CIUDAD VIEJA,1,01051,8
100001,1,10000806440,CIUDAD VIEJA,1,01027,8
100001,1,10000806570,CIUDAD VIEJA,1,01093,8
100001,1,10000819310,CIUDAD VIEJA,1,01115,8
100001,1,10000820000,CIUDAD VIEJA,1,01156,8
100001,1,10000820300,CIUDAD VIEJA,1,01051,8
100001,1,10000821000,CIUDAD VIEJA,1,01075,8
100001,1,10000821370,CIUDAD VIEJA,1,01115,8
100001,1,10000822040,CIUDAD VIEJA,1,01156,8
100001,1,10000822340,CIUDAD VIEJA,1,01051,8
100001,1,10000823120,CIUDAD VIEJA,1,01075,8
100001,1,10001200200,INTERCAMBIADOR BELLONI,1,01051,12
100001,1,10001218400,INTERCAMBIADOR BELLONI,1,01093,12
100001,1,10001219080,INTERCAMBIADOR BELLONI,1,01009,12
100001,1,10001223520,INTERCAMBIADOR BELLONI,1,01156,12
100001,2,20000804570,CIUDAD VIEJA,1,03092,8
100001,2,20000805330,CIUDAD VIEJA,1,03019,8
100001,2,20000806100,CIUDAD VIEJA,1,03201,8
100001,2,20000822420,CIUDAD VIEJA,1,03153,8
100001,2,20000823230,CIUDAD VIEJA,1,03182,8
100001,3,30000805030,CIUDAD VIEJA,1,05194,8
100001,3,30000806030,CIUDAD VIEJA,1,05103,8
100001,3,30000807000,CIUDAD VIEJA,1,05194,8
100001,3,30000822150,CIUDAD VIEJA,1,05156,8
100001,3,30000823090,CIUDAD VIEJA,1,05103,8
100001,3,30001218450,INTERCAMBIADOR BELLONI,1,05194,12
100001,3,30001223590,INTERCAMBIADOR BELLONI,1,05156,12
100995,1,10810005230,PLAYA MALVÍN,0,01051,8100
100995,1,10810005470,PLAYA MALVÍN,0,01093,8100
100995,1,10810006090,PLAYA MALVÍN,0,01009,8100
100995,1,10810006310,PLAYA MALVÍN,0,01186,8100
100995,1,10810006510,PLAYA MALVÍN,0,01156,8100
100995,1,10810007100,PLAYA MALVÍN,0,01205,8100
100995,1,10810007250,PLAYA MALVÍN,0,01051,8100
100995,1,10810020260,PLAYA MALVÍN,0,01115,8100
100995,1,10810020540,PLAYA MALVÍN,0,01156,8100
100995,1,10810021230,PLAYA MALVÍN,0,01051,8100
100995,1,10810021520,PLAYA MALVÍN,0,01075,8100
100995,1,10810022260,PLAYA MALVÍN,0,01115,8100
100995,1,10810022530,PLAYA MALVÍN,0,01156,8100
100995,1,10810023230,PLAYA MALVÍN,0,01051,8100
100995,1,10810507410,PLAZA INDEPENDENCIA,0,01027,8105
100995,1,10810507560,PLAZA INDEPENDENCIA,0,01093,8105
100995,1,10810600000,AV ITALIA E HIPÓLITO YRIGOYEN,0,01075,8106
100995,1,10811004150,PLAYA MALVÍN,0,01051,8110
100995,1,10811004360,PLAYA MALVÍN,0,01093,8110
100995,1,10811004570,PLAYA MALVÍN,0,01009,8110
100995,1,10811005180,PLAYA MALVÍN,0,01186,8110
100995,1,10811005380,PLAYA MALVÍN,0,01156,8110
100995,1,10811007030,PLAYA MALVÍN,0,01137,8110
100995,2,20810005400,PLAYA MALVÍN,0,03092,8100
100995,2,20810006220,PLAYA MALVÍN,0,03019,8100
100995,2,20810007000,PLAYA MALVÍN,0,03201,8100
100995,2,20810023290,PLAYA MALVÍN,0,03153,8100
100995,2,20810600070,AV ITALIA E HIPÓLITO YRIGOYEN,0,03182,8106
100995,2,20811004400,PLAYA MALVÍN,0,03092,8110
100995,2,20811005160,PLAYA MALVÍN,0,03019,8110
100995,2,20811005530,PLAYA MALVÍN,0,03201,8110
100995,3,30810023030,PLAYA MALVÍN,0,05156,8100
100995,3,30810505480,PLAZA INDEPENDENCIA,0,05194,8105
100995,3,30810506490,PLAZA INDEPENDENCIA,0,05103,8105
100995,3,30810507490,PLAZA INDEPENDENCIA,0,05194,8105
100995,3,30810623570,AV ITALIA E HIPÓLITO YRIGOYEN,0,05103,8106
100995,3,30811004450,PLAYA MALVÍN,0,05194,8110
100995,3,30811005450,PLAYA MALVÍN,0,05103,8110
100995,3,30811008190,PLAYA MALVÍN,0,05156,8110
102241,1,10458407110,CIUDADELA,1,01075,4584
102241,1,10458407250,CIUDADELA,1,01137,4584
102241,1,10458407390,CIUDADELA,1,01009,4584
102241,1,10458407520,CIUDADELA,1,01115,4584
102241,1,10458408050,CIUDADELA,1,01186,4584
102241,1,10458408180,CIUDADELA,1,01156,4584
102241,1,10458408310,CIUDADELA,1,01205,4584
102241,1,10458408460,CIUDADELA,1,01051,4584
102241,1,10458409020,CIUDADELA,1,01027,4584
102241,1,10458409200,CIUDADELA,1,01075,4584
102241,1,10458409330,CIUDADELA,1,01093,4584
102241,1,10458409470,CIUDADELA,1,01137,4584
102241,1,10458409580,CIUDADELA,1,01009,4584
102241,1,10458410120,CIUDADELA,1,01115,4584
102241,1,10458410260,CIUDADELA,1,01186,4584
102241,1,10458410420,CIUDADELA,1,01156,4584
102241,1,10458410570,CIUDADELA,1,01205,4584
102241,1,10458411130,CIUDADELA,1,01027,4584
102241,1,10458411300,CIUDADELA,1,01075,4584
102241,1,10458411430,CIUDADELA,1,01093,4584
102241,1,10458411580,CIUDADELA,1,01137,4584
102241,1,10458412130,CIUDADELA,1,01009,4584
102241,1,10458412280,CIUDADELA,1,01115,4584
102241,1,10458412420,CIUDADELA,1,01186,4584
102241,1,10458412560,CIUDADELA,1,01156,4584
102241,1,10458413100,CIUDADELA,1,01205,4584
102241,1,10458413240,CIUDADELA,1,01027,4584
102241,1,10458413390,CIUDADELA,1,01075,4584
102241,1,10458413540,CIUDADELA,1,01093,4584
102241,1,10458414100,CIUDADELA,1,01137,4584
102241,1,10458414240,CIUDADELA,1,01009,4584
102241,1,10458414390,CIUDADELA,1,01115,4584
102241,1,10458414550,CIUDADELA,1,01186,4584
102241,1,10458415090,CIUDADELA,1,01156,4584
102241,1,10458415240,CIUDADELA,1,01205,4584
102241,1,10458415400,CIUDADELA,1,01027,4584
102241,1,10458415560,CIUDADELA,1,01075,4584
102241,1,10458416120,CIUDADELA,1,01093,4584
102241,1,10458416270,CIUDADELA,1,01137,4584
102241,1,10458416430,CIUDADELA,1,01009,4584
102241,1,10458416580,CIUDADELA,1,01115,4584
102241,1,10458417130,CIUDADELA,1,01186,4584
102241,1,10458417310,CIUDADELA,1,01156,4584
102241,1,10458417470,CIUDADELA,1,01205,4584
102241,1,10458418010,CIUDADELA,1,01051,4584
102241,1,10458418150,CIUDADELA,1,01027,4584
102241,1,10458418270,CIUDADELA,1,01075,4584
102241,1,10458418540,CIUDADELA,1,01137,4584
102241,1,10458508020,PLAYA MALVÍN,0,01027,4585
102241,1,10458508200,PLAYA MALVÍN,0,01075,4585
102241,1,10458508330,PLAYA MALVÍN,0,01093,4585
102241,1,10458508470,PLAYA MALVÍN,0,01137,4585
102241,1,10458509010,PLAYA MALVÍN,0,01009,4585
102241,1,10458509150,PLAYA MALVÍN,0,01115,4585
102241,1,10458509310,PLAYA MALVÍN,0,01186,4585
102241,1,10458509450,PLAYA MALVÍN,0,01156,4585
102241,1,10458510000,PLAYA MALVÍN,0,01205,4585
102241,1,10458510160,PLAYA MALVÍN,0,01027,4585
102241,1,10458510330,PLAYA MALVÍN,0,01075,4585
102241,1,10458510460,PLAYA MALVÍN,0,01093,4585
102241,1,10458511000,PLAYA MALVÍN,0,01137,4585
102241,1,10458511140,PLAYA MALVÍN,0,01009,4585
102241,1,10458511280,PLAYA MALVÍN,0,01115,4585
102241,1,10458511420,PLAYA MALVÍN,0,01186,4585
102241,1,10458511560,PLAYA MALVÍN,0,01156,4585
102241,1,10458512100,PLAYA MALVÍN,0,01205,4585
102241,1,10458512240,PLAYA MALVÍN,0,01027,4585
102241,1,10458512390,PLAYA MALVÍN,0,01075,4585
102241,1,10458512540,PLAYA MALVÍN,0,01093,4585
102241,1,10458513100,PLAYA MALVÍN,0,01137,4585
102241,1,10458513240,PLAYA MALVÍN,0,01009,4585
102241,1,10458513380,PLAYA MALVÍN,0,01115,4585
102241,1,10458513520,PLAYA MALVÍN,0,01186,4585
102241,1,10458514050,PLAYA MALVÍN,0,01156,4585
102241,1,10458514200,PLAYA MALVÍN,0,01205,4585
102241,1,10458514360,PLAYA MALVÍN,0,01027,4585
102241,1,10458514520,PLAYA MALVÍN,0,01075,4585
102241,1,10458515080,PLAYA MALVÍN,0,01093,4585
102241,1,10458515210,PLAYA MALVÍN,0,01137,4585
102241,1,10458515360,PLAYA MALVÍN,0,01009,4585
102241,1,10458515500,PLAYA MALVÍN,0,01115,4585
102241,1,10458516040,PLAYA MALVÍN,0,01186,4585
102241,1,10458516170,PLAYA MALVÍN,0,01156,4585
102241,1,10458516320,PLAYA MALVÍN,0,01205,4585
102241,1,10458516440,PLAYA MALVÍN,0,01051,4585
102241,1,10458516580,PLAYA MALVÍN,0,01027,4585
102241,1,10458517120,PLAYA MALVÍN,0,01075,4585
102241,1,10458517260,PLAYA MALVÍN,0,01093,4585
102241,1,10458517400,PLAYA MALVÍN,0,01137,4585
102241,1,10458517550,PLAYA MALVÍN,0,01009,4585
102241,1,10458518110,PLAYA MALVÍN,0,01115,4585
102241,1,10458518260,PLAYA MALVÍN,0,01186,4585
102241,1,10458518420,PLAYA MALVÍN,0,01156,4585
102241,1,10458518580,PLAYA MALVÍN,0,01205,4585
102241,1,10458519130,PLAYA MALVÍN,0,01051,4585
102241,1,10458519290,PLAYA MALVÍN,0,01027,4585
102241,1,10458519450,PLAYA MALVÍN,0,01075,4585
102241,1,10458520040,PLAYA MALVÍN,0,01137,4585
102241,2,20458406460,CIUDADELA,1,03092,4584
102241,2,20458407160,CIUDADELA,1,03182,4584
102241,2,20458407460,CIUDADELA,1,03019,4584
102241,2,20458408160,CIUDADELA,1,03201,4584
102241,2,20458408440,CIUDADELA,1,03092,4584
102241,2,20458409120,CIUDADELA,1,03182,4584
102241,2,20458409430,CIUDADELA,1,03019,4584
102241,2,20458410150,CIUDADELA,1,03201,4584
102241,2,20458410450,CIUDADELA,1,03092,4584
102241,2,20458411160,CIUDADELA,1,03182,4584
102241,2,20458411470,CIUDADELA,1,03019,4584
102241,2,20458412170,CIUDADELA,1,03201,4584
102241,2,20458412490,CIUDADELA,1,03092,4584
102241,2,20458413200,CIUDADELA,1,03182,4584
102241,2,20458413510,CIUDADELA,1,03019,4584
102241,2,20458414220,CIUDADELA,1,03201,4584
102241,2,20458414530,CIUDADELA,1,03092,4584
102241,2,20458415240,CIUDADELA,1,03182,4584
102241,2,20458415550,CIUDADELA,1,03019,4584
102241,2,20458416260,CIUDADELA,1,03201,4584
102241,2,20458416570,CIUDADELA,1,03092,4584
102241,2,20458417280,CIUDADELA,1,03182,4584
102241,2,20458417590,CIUDADELA,1,03019,4584
102241,2,20458418300,CIUDADELA,1,03201,4584
102241,2,20458419010,CIUDADELA,1,03153,4584
102241,2,20458419310,CIUDADELA,1,03182,4584
102241,2,20458419570,CIUDADELA,1,03019,4584
102241,2,20458420270,CIUDADELA,1,03201,4584
102241,2,20458420560,CIUDADELA,1,03153,4584
102241,2,20458421260,CIUDADELA,1,03182,4584
102241,2,20458421550,CIUDADELA,1,03019,4584
102241,2,20458507510,PLAYA MALVÍN,0,03092,4585
102241,2,20458508190,PLAYA MALVÍN,0,03182,4585
102241,2,20458508490,PLAYA MALVÍN,0,03019,4585
102241,2,20458509200,PLAYA MALVÍN,0,03201,4585
102241,2,20458509500,PLAYA MALVÍN,0,03092,4585
102241,2,20458510200,PLAYA MALVÍN,0,03182,4585
102241,2,20458510510,PLAYA MALVÍN,0,03019,4585
102241,2,20458511210,PLAYA MALVÍN,0,03201,4585
102241,2,20458511530,PLAYA MALVÍN,0,03092,4585
102241,2,20458512240,PLAYA MALVÍN,0,03182,4585
102241,2,20458512550,PLAYA MALVÍN,0,03019,4585
102241,2,20458513260,PLAYA MALVÍN,0,03201,4585
102241,2,20458513570,PLAYA MALVÍN,0,03092,4585
102241,2,20458514280,PLAYA MALVÍN,0,03182,4585
102241,2,20458514590,PLAYA MALVÍN,0,03019,4585
102241,2,20458515300,PLAYA MALVÍN,0,03201,4585
102241,2,20458516010,PLAYA MALVÍN,0,03092,4585
102241,2,20458516320,PLAYA MALVÍN,0,03182,4585
102241,2,20458517030,PLAYA MALVÍN,0,03019,4585
102241,2,20458517340,PLAYA MALVÍN,0,03201,4585
102241,2,20458518050,PLAYA MALVÍN,0,03153,4585
102241,2,20458518370,PLAYA MALVÍN,0,03182,4585
102241,2,20458519070,PLAYA MALVÍN,0,03019,4585
102241,2,20458519370,PLAYA MALVÍN,0,03201,4585
102241,2,20458520070,PLAYA MALVÍN,0,03153,4585
102241,2,20458520370,PLAYA MALVÍN,0,03182,4585
102241,2,20458521080,PLAYA MALVÍN,0,03019,4585
102241,2,20458521500,PLAYA MALVÍN,0,03153,4585
102241,2,20458522300,PLAYA MALVÍN,0,03182,4585
102241,3,30458407570,CIUDADELA,1,05103,4584
102241,3,30458408360,CIUDADELA,1,05156,4584
102241,3,30458409150,CIUDADELA,1,05194,4584
102241,3,30458409530,CIUDADELA,1,05103,4584
102241,3,30458410310,CIUDADELA,1,05156,4584
102241,3,30458411090,CIUDADELA,1,05194,4584
102241,3,30458411470,CIUDADELA,1,05103,4584
102241,3,30458412250,CIUDADELA,1,05156,4584
102241,3,30458413030,CIUDADELA,1,05194,4584
102241,3,30458413410,CIUDADELA,1,05103,4584
102241,3,30458414190,CIUDADELA,1,05156,4584
102241,3,30458414570,CIUDADELA,1,05194,4584
102241,3,30458415350,CIUDADELA,1,05103,4584
102241,3,30458416130,CIUDADELA,1,05156,4584
102241,3,30458416510,CIUDADELA,1,05194,4584
102241,3,30458417290,CIUDADELA,1,05103,4584
102241,3,30458418070,CIUDADELA,1,05156,4584
102241,3,30458419230,CIUDADELA,1,05103,4584
102241,3,30458420130,CIUDADELA,1,05156,4584
102241,3,30458421110,CIUDADELA,1,05103,4584
102241,3,30458506150,PLAYA MALVÍN,0,05194,4585
102241,3,30458507100,PLAYA MALVÍN,0,05103,4585
102241,3,30458508250,PLAYA MALVÍN,0,05194,4585
102241,3,30458509030,PLAYA MALVÍN,0,05103,4585
102241,3,30458509400,PLAYA MALVÍN,0,05156,4585
102241,3,30458510180,PLAYA MALVÍN,0,05194,4585
102241,3,30458510560,PLAYA MALVÍN,0,05103,4585
102241,3,30458511340,PLAYA MALVÍN,0,05156,4585
102241,3,30458512120,PLAYA MALVÍN,0,05194,4585
102241,3,30458512500,PLAYA MALVÍN,0,05103,4585
102241,3,30458513280,PLAYA MALVÍN,0,05156,4585
102241,3,30458514060,PLAYA MALVÍN,0,05194,4585
102241,3,30458514440,PLAYA MALVÍN,0,05103,4585
102241,3,30458515220,PLAYA MALVÍN,0,05156,4585
102241,3,30458516000,PLAYA MALVÍN,0,05194,4585
102241,3,30458516380,PLAYA MALVÍN,0,05103,4585
102241,3,30458517160,PLAYA MALVÍN,0,05156,4585
102241,3,30458517540,PLAYA MALVÍN,0,05194,4585
102241,3,30458518320,PLAYA MALVÍN,0,05103,4585
102241,3,30458519220,PLAYA MALVÍN,0,05156,4585
102241,3,30458520210,PLAYA MALVÍN,0,05103,4585
102241,3,30458521170,PLAYA MALVÍN,0,05156,4585
102241,3,30458522110,PLAYA MALVÍN,0,05103,4585
200002,1,10001400050,COMPLEJO JUANA DE AMÉRICA,0,01284,14
200002,1,10001401300,COMPLEJO JUANA DE AMÉRICA,0,01284,14
200002,1,10001402580,COMPLEJO JUANA DE AMÉRICA,0,01284,14
200002,1,10001405080,COMPLEJO JUANA DE AMÉRICA,0,01026,14
200002,1,10001405340,COMPLEJO JUANA DE AMÉRICA,0,01043,14
200002,1,10001405560,COMPLEJO JUANA DE AMÉRICA,0,01147,14
200002,1,10001406150,COMPLEJO JUANA DE AMÉRICA,0,01123,14
200002,1,10001406340,COMPLEJO JUANA DE AMÉRICA,0,01190,14
200002,1,10001406510,COMPLEJO JUANA DE AMÉRICA,0,01026,14
200002,1,10001407120,COMPLEJO JUANA DE AMÉRICA,0,01103,14
200002,1,10001407240,COMPLEJO JUANA DE AMÉRICA,0,01043,14
200002,1,10001407350,COMPLEJO JUANA DE AMÉRICA,0,01059,14
200002,1,10001407480,COMPLEJO JUANA DE AMÉRICA,0,01147,14
200002,1,10001408000,COMPLEJO JUANA DE AMÉRICA,0,01170,14
200002,1,10001408120,COMPLEJO JUANA DE AMÉRICA,0,01123,14
200002,1,10001408240,COMPLEJO JUANA DE AMÉRICA,0,01206,14
200002,1,10001408360,COMPLEJO JUANA DE AMÉRICA,0,01190,14
200002,1,10001408480,COMPLEJO JUANA DE AMÉRICA,0,01204,14
200002,1,10001409000,COMPLEJO JUANA DE AMÉRICA,0,01026,14
200002,1,10001409110,COMPLEJO JUANA DE AMÉRICA,0,01082,14
200002,1,10001409240,COMPLEJO JUANA DE AMÉRICA,0,01103,14
200002,1,10001409370,COMPLEJO JUANA DE AMÉRICA,0,01043,14
200002,1,10001409500,COMPLEJO JUANA DE AMÉRICA,0,01059,14
200002,1,10001410030,COMPLEJO JUANA DE AMÉRICA,0,01147,14
200002,1,10001410160,COMPLEJO JUANA DE AMÉRICA,0,01170,14
200002,1,10001410290,COMPLEJO JUANA DE AMÉRICA,0,01123,14
200002,1,10001410430,COMPLEJO JUANA DE AMÉRICA,0,01206,14
200002,1,10001410560,COMPLEJO JUANA DE AMÉRICA,0,01190,14
200002,1,10001411090,COMPLEJO JUANA DE AMÉRICA,0,01204,14
200002,1,10001411220,COMPLEJO JUANA DE AMÉRICA,0,01026,14
200002,1,10001411340,COMPLEJO JUANA DE AMÉRICA,0,01082,14
200002,1,10001411470,COMPLEJO JUANA DE AMÉRICA,0,01103,14
200002,1,10001412000,COMPLEJO JUANA DE AMÉRICA,0,01043,14
200002,1,10001412130,COMPLEJO JUANA DE AMÉRICA,0,01147,14
200002,1,10001412260,COMPLEJO JUANA DE AMÉRICA,0,01170,14
200002,1,10001412390,COMPLEJO JUANA DE AMÉRICA,0,01123,14
200002,1,10001412520,COMPLEJO JUANA DE AMÉRICA,0,01206,14
200002,1,10001413050,COMPLEJO JUANA DE AMÉRICA,0,01190,14
200002,1,10001413180,COMPLEJO JUANA DE AMÉRICA,0,01204,14
200002,1,10001413320,COMPLEJO JUANA DE AMÉRICA,0,01026,14
200002,1,10001413450,COMPLEJO JUANA DE AMÉRICA,0,01082,14
200002,1,10001413580,COMPLEJO JUANA DE AMÉRICA,0,01103,14
200002,1,10001414110,COMPLEJO JUANA DE AMÉRICA,0,01043,14
200002,1,10001414240,COMPLEJO JUANA DE AMÉRICA,0,01147,14
200002,1,10001414370,COMPLEJO JUANA DE AMÉRICA,0,01170,14
200002,1,10001414510,COMPLEJO JUANA DE AMÉRICA,0,01123,14
200002,1,10001415040,COMPLEJO JUANA DE AMÉRICA,0,01206,14
200002,1,10001415170,COMPLEJO JUANA DE AMÉRICA,0,01190,14
200002,1,10001415300,COMPLEJO JUANA DE AMÉRICA,0,01204,14
200002,1,10001415430,COMPLEJO JUANA DE AMÉRICA,0,01026,14
200002,1,10001415560,COMPLEJO JUANA DE AMÉRICA,0,01082,14
200002,1,10001416090,COMPLEJO JUANA DE AMÉRICA,0,01103,14
200002,1,10001416230,COMPLEJO JUANA DE AMÉRICA,0,01043,14
200002,1,10001416350,COMPLEJO JUANA DE AMÉRICA,0,01147,14
200002,1,10001416480,COMPLEJO JUANA DE AMÉRICA,0,01170,14
200002,1,10001417010,COMPLEJO JUANA DE AMÉRICA,0,01123,14
200002,1,10001417140,COMPLEJO JUANA DE AMÉRICA,0,01206,14
200002,1,10001417270,COMPLEJO JUANA DE AMÉRICA,0,01190,14
200002,1,10001417400,COMPLEJO JUANA DE AMÉRICA,0,01204,14
200002,1,10001417540,COMPLEJO JUANA DE AMÉRICA,0,01026,14
200002,1,10001418070,COMPLEJO JUANA DE AMÉRICA,0,01082,14
200002,1,10001418200,COMPLEJO JUANA DE AMÉRICA,0,01103,14
200002,1,10001418330,COMPLEJO JUANA DE AMÉRICA,0,01043,14
200002,1,10001418460,COMPLEJO JUANA DE AMÉRICA,0,01059,14
200002,1,10001419000,COMPLEJO JUANA DE AMÉRICA,0,01147,14
200002,1,10001419150,COMPLEJO JUANA DE AMÉRICA,0,01170,14
200002,1,10001419300,COMPLEJO JUANA DE AMÉRICA,0,01206,14
200002,1,10001419460,COMPLEJO JUANA DE AMÉRICA,0,01190,14
200002,1,10001420020,COMPLEJO JUANA DE AMÉRICA,0,01204,14
200002,1,10001420180,COMPLEJO JUANA DE AMÉRICA,0,01082,14
200002,1,10001420360,COMPLEJO JUANA DE AMÉRICA,0,01103,14
200002,1,10001420560,COMPLEJO JUANA DE AMÉRICA,0,01059,14
200002,1,10001421190,COMPLEJO JUANA DE AMÉRICA,0,01170,14
200002,1,10001421430,COMPLEJO JUANA DE AMÉRICA,0,01190,14
200002,1,10001422080,COMPLEJO JUANA DE AMÉRICA,0,01082,14
200002,1,10001422380,COMPLEJO JUANA DE AMÉRICA,0,01059,14
200002,1,10001423080,COMPLEJO JUANA DE AMÉRICA,0,01170,14
200002,1,10001423380,COMPLEJO JUANA DE AMÉRICA,0,01190,14
200002,1,10001504260,CURVA DE MAROÑAS,0,01284,15
200002,1,10001704510,COMPLEJO JUANA DE AMÉRICA,0,01059,17
200002,1,10001705100,COMPLEJO JUANA DE AMÉRICA,0,01123,17
200002,1,10001705280,COMPLEJO JUANA DE AMÉRICA,0,01190,17
200002,1,10001705570,COMPLEJO JUANA DE AMÉRICA,0,01103,17
200002,1,10001706230,COMPLEJO JUANA DE AMÉRICA,0,01059,17
200002,1,10001706420,COMPLEJO JUANA DE AMÉRICA,0,01170,17
200002,1,10001707010,COMPLEJO JUANA DE AMÉRICA,0,01206,17
200002,1,10001707210,COMPLEJO JUANA DE AMÉRICA,0,01204,17
200002,1,10001707420,COMPLEJO JUANA DE AMÉRICA,0,01082,17
200002,1,10002000400,PALACIO DE LA LUZ,1,01284,20
200002,1,10002002060,PALACIO DE LA LUZ,1,01284,20
200002,1,10002004150,PALACIO DE LA LUZ,1,01026,20
200002,1,10002004350,PALACIO DE LA LUZ,1,01043,20
200002,1,10002004560,PALACIO DE LA LUZ,1,01059,20
200002,1,10002005150,PALACIO DE LA LUZ,1,01123,20
200002,1,10002005330,PALACIO DE LA LUZ,1,01190,20
200002,1,10002005490,PALACIO DE LA LUZ,1,01026,20
200002,1,10002006030,PALACIO DE LA LUZ,1,01103,20
200002,1,10002006160,PALACIO DE LA LUZ,1,01043,20
200002,1,10002006280,PALACIO DE LA LUZ,1,01059,20
200002,1,10002006380,PALACIO DE LA LUZ,1,01147,20
200002,1,10002006480,PALACIO DE LA LUZ,1,01170,20
200002,1,10002006580,PALACIO DE LA LUZ,1,01123,20
200002,1,10002007080,PALACIO DE LA LUZ,1,01206,20
200002,1,10002007180,PALACIO DE LA LUZ,1,01190,20
200002,1,10002007280,PALACIO DE LA LUZ,1,01204,20
200002,1,10002007380,PALACIO DE LA LUZ,1,01026,20
200002,1,10002007490,PALACIO DE LA LUZ,1,01082,20
200002,1,10002008010,PALACIO DE LA LUZ,1,01103,20
200002,1,10002008130,PALACIO DE LA LUZ,1,01043,20
200002,1,10002008250,PALACIO DE LA LUZ,1,01059,20
200002,1,10002008380,PALACIO DE LA LUZ,1,01147,20
200002,1,10002008500,PALACIO DE LA LUZ,1,01170,20
200002,1,10002009020,PALACIO DE LA LUZ,1,01123,20
200002,1,10002009140,PALACIO DE LA LUZ,1,01206,20
200002,1,10002009260,PALACIO DE LA LUZ,1,01190,20
200002,1,10002009380,PALACIO DE LA LUZ,1,01204,20
200002,1,10002009500,PALACIO DE LA LUZ,1,01026,20
200002,1,10002010030,PALACIO DE LA LUZ,1,01082,20
200002,1,10002010160,PALACIO DE LA LUZ,1,01103,20
200002,1,10002010290,PALACIO DE LA LUZ,1,01043,20
200002,1,10002010420,PALACIO DE LA LUZ,1,01059,20
200002,1,10002010550,PALACIO DE LA LUZ,1,01147,20
200002,1,10002011080,PALACIO DE LA LUZ,1,01170,20
200002,1,10002011210,PALACIO DE LA LUZ,1,01123,20
200002,1,10002011350,PALACIO DE LA LUZ,1,01206,20
200002,1,10002011480,PALACIO DE LA LUZ,1,01190,20
200002,1,10002012010,PALACIO DE LA LUZ,1,01204,20
200002,1,10002012140,PALACIO DE LA LUZ,1,01026,20
200002,1,10002012270,PALACIO DE LA LUZ,1,01082,20
200002,1,10002012410,PALACIO DE LA LUZ,1,01103,20
200002,1,10002012540,PALACIO DE LA LUZ,1,01043,20
200002,1,10002013070,PALACIO DE LA LUZ,1,01147,20
200002,1,10002013200,PALACIO DE LA LUZ,1,01170,20
200002,1,10002013330,PALACIO DE LA LUZ,1,01123,20
200002,1,10002013460,PALACIO DE LA LUZ,1,01206,20
200002,1,10002013590,PALACIO DE LA LUZ,1,01190,20
200002,1,10002014120,PALACIO DE LA LUZ,1,01204,20
200002,1,10002014260,PALACIO DE LA LUZ,1,01026,20
200002,1,10002014390,PALACIO DE LA LUZ,1,01082,20
200002,1,10002014520,PALACIO DE LA LUZ,1,01103,20
200002,1,10002015050,PALACIO DE LA LUZ,1,01043,20
200002,1,10002015180,PALACIO DE LA LUZ,1,01147,20
200002,1,10002015310,PALACIO DE LA LUZ,1,01170,20
200002,1,10002015450,PALACIO DE LA LUZ,1,01123,20
200002,1,10002015580,PALACIO DE LA LUZ,1,01206,20
200002,1,10002016110,PALACIO DE LA LUZ,1,01190,20
200002,1,10002016240,PALACIO DE LA LUZ,1,01204,20
200002,1,10002016370,PALACIO DE LA LUZ,1,01026,20
200002,1,10002016500,PALACIO DE LA LUZ,1,01082,20
200002,1,10002017030,PALACIO DE LA LUZ,1,01103,20
200002,1,10002017170,PALACIO DE LA LUZ,1,01043,20
200002,1,10002017310,PALACIO DE LA LUZ,1,01147,20
200002,1,10002017440,PALACIO DE LA LUZ,1,01170,20
200002,1,10002017570,PALACIO DE LA LUZ,1,01123,20
200002,1,10002018100,PALACIO DE LA LUZ,1,01206,20
200002,1,10002018230,PALACIO DE LA LUZ,1,01190,20
200002,1,10002018360,PALACIO DE LA LUZ,1,01204,20
200002,1,10002019030,PALACIO DE LA LUZ,1,01082,20
200002,1,10002019160,PALACIO DE LA LUZ,1,01103,20
200002,1,10002019420,PALACIO DE LA LUZ,1,01059,20
200002,1,10002020080,PALACIO DE LA LUZ,1,01170,20
200002,1,10002020350,PALACIO DE LA LUZ,1,01190,20
200002,1,10002021050,PALACIO DE LA LUZ,1,01082,20
200002,1,10002021420,PALACIO DE LA LUZ,1,01059,20
200002,1,10002022050,PALACIO DE LA LUZ,1,01170,20
200002,1,10002022270,PALACIO DE LA LUZ,1,01190,20
200002,1,10002022520,PALACIO DE LA LUZ,1,01082,20
200002,1,10002023220,PALACIO DE LA LUZ,1,01059,20
200002,1,10002023500,PALACIO DE LA LUZ,1,01170,20
200002,1,10002118500,CURVA DE MAROÑAS,1,01026,21
200002,1,10002119290,CURVA DE MAROÑAS,1,01043,21
200002,1,10002119550,CURVA DE MAROÑAS,1,01147,21
200002,1,10002120210,CURVA DE MAROÑAS,1,01206,21
200002,1,10002120500,CURVA DE MAROÑAS,1,01204,21
200002,1,10002121230,CURVA DE MAROÑAS,1,01103,21
200002,1,10282700200,VISTA LINDA,1,01190,2827
200002,1,10283503400,PALACIO DE LA LUZ,1,01284,2835
